,"155_20110701",03:08:00 PM,03:08:00 PM,"Burlingame Caltrain",16
,"155_20110701",03:13:00 PM,03:13:00 PM,"Millbrae Caltrain",17
,"155_20110701",03:17:00 PM,03:17:00 PM,"San Bruno Caltrain",18
,"155_20110701",03:21:00 PM,03:21:00 PM,"So. San Francisco Caltrain",19
,"155_20110701",03:27:00 PM,03:27:00 PM,"Bayshore Caltrain",20
,"155_20110701",03:32:00 PM,03:32:00 PM,"22nd Street Caltrain",21
,"155_20110701",03:41:00 PM,03:41:00 PM,"San Francisco Caltrain",22
,"158_20110701",03:07:00 PM,03:07:00 PM,"San Francisco Caltrain",1
,"158_20110701",03:12:00 PM,03:12:00 PM,"22nd Street Caltrain",2
,"158_20110701",03:17:00 PM,03:17:00 PM,"Bayshore Caltrain",3
,"158_20110701",03:23:00 PM,03:23:00 PM,"So. San Francisco Caltrain",4
,"158_20110701",03:27:00 PM,03:27:00 PM,"San Bruno Caltrain",5
,"158_20110701",03:31:00 PM,03:31:00 PM,"Millbrae Caltrain",6
,"158_20110701",03:35:00 PM,03:35:00 PM,"Burlingame Caltrain",7
,"158_20110701",03:38:00 PM,03:38:00 PM,"San Mateo Caltrain",8
,"158_20110701",03:41:00 PM,03:41:00 PM,"Hayward Park Caltrain",9
,"158_20110701",03:44:00 PM,03:44:00 PM,"Hillsdale Caltrain",10
,"158_20110701",03:47:00 PM,03:47:00 PM,"Belmont Caltrain",11
,"158_20110701",03:50:00 PM,03:50:00 PM,"San Carlos Caltrain",12
,"158_20110701",03:55:00 PM,03:55:00 PM,"Redwood City Caltrain",13
,"158_20110701",04:00:00 PM,04:00:00 PM,"Menlo Park Caltrain",14
,"158_20110701",04:03:00 PM,04:03:00 PM,"Palo Alto Caltrain",15
,"158_20110701",04:07:00 PM,04:07:00 PM,"California Ave Caltrain",16
,"158_20110701",04:11:00 PM,04:11:00 PM,"San Antonio Caltrain",17
,"158_20110701",04:15:00 PM,04:15:00 PM,"Mountain View Caltrain",18
,"158_20110701",04:20:00 PM,04:20:00 PM,"Sunnyvale Caltrain",19
,"158_20110701",04:24:00 PM,04:24:00 PM,"Lawrence Caltrain",20
,"158_20110701",04:29:00 PM,04:29:00 PM,"Santa Clara Caltrain",21
,"158_20110701",04:32:00 PM,04:32:00 PM,"College Park Caltrain",22
,"158_20110701",04:39:00 PM,04:39:00 PM,"San Jose Caltrain",23
,"158_20110701",04:45:00 PM,04:45:00 PM,"Tamien Caltrain",24
,"158_20110701",04:52:00 PM,04:52:00 PM,"Capitol Caltrain",25
,"158_20110701",04:58:00 PM,04:58:00 PM,"Blossom Hill Caltrain",26
,"158_20110701",05:11:00 PM,05:11:00 PM,"Morgan Hill Caltrain",27
,"158_20110701",05:17:00 PM,05:17:00 PM,"San Martin Caltrain",28
,"158_20110701",05:30:00 PM,05:30:00 PM,"Gilroy Caltrain",29
,"159_20110701",03:05:00 PM,03:05:00 PM,"San Jose Caltrain",1
,"159_20110701",03:08:00 PM,03:08:00 PM,"College Park Caltrain",2
,"159_20110701",03:12:00 PM,03:12:00 PM,"Santa Clara Caltrain",3
,"159_20110701",03:17:00 PM,03:17:00 PM,"Lawrence Caltrain",4
,"159_20110701",03:21:00 PM,03:21:00 PM,"Sunnyvale Caltrain",5
,"159_20110701",03:26:00 PM,03:26:00 PM,"Mountain View Caltrain",6
,"159_20110701",03:30:00 PM,03:30:00 PM,"San Antonio Caltrain",7
,"159_20110701",03:34:00 PM,03:34:00 PM,"California Ave Caltrain",8
,"159_20110701",03:38:00 PM,03:38:00 PM,"Palo Alto Caltrain",9
,"159_20110701",03:41:00 PM,03:41:00 PM,"Menlo Park Caltrain",10
,"159_20110701",03:46:00 PM,03:46:00 PM,"Redwood City Caltrain",11
,"159_20110701",03:50:00 PM,03:50:00 PM,"San Carlos Caltrain",12
,"159_20110701",03:53:00 PM,03:53:00 PM,"Belmont Caltrain",13
,"159_20110701",03:56:00 PM,03:56:00 PM,"Hillsdale Caltrain",14
,"159_20110701",03:59:00 PM,03:59:00 PM,"Hayward Park Caltrain",15
,"159_20110701",04:02:00 PM,04:02:00 PM,"San Mateo Caltrain",16
,"159_20110701",04:05:00 PM,04:05:00 PM,"Burlingame Caltrain",17
,"159_20110701",04:10:00 PM,04:10:00 PM,"Millbrae Caltrain",18
,"159_20110701",04:14:00 PM,04:14:00 PM,"San Bruno Caltrain",19
,"159_20110701",04:18:00 PM,04:18:00 PM,"So. San Francisco Caltrain",20
,"159_20110701",04:24:00 PM,04:24:00 PM,"Bayshore Caltrain",21
,"159_20110701",04:29:00 PM,04:29:00 PM,"22nd Street Caltrain",22
,"159_20110701",04:38:00 PM,04:38:00 PM,"San Francisco Caltrain",23
,"189_20110701",06:50:00 PM,06:50:00 PM,"San Jose Caltrain",1
,"189_20110701",06:55:00 PM,06:55:00 PM,"Santa Clara Caltrain",2
,"189_20110701",07:00:00 PM,07:00:00 PM,"Lawrence Caltrain",3
,"189_20110701",07:04:00 PM,07:04:00 PM,"Sunnyvale Caltrain",4
,"189_20110701",07:09:00 PM,07:09:00 PM,"Mountain View Caltrain",5
,"189_20110701",07:13:00 PM,07:13:00 PM,"San Antonio Caltrain",6
,"189_20110701",07:17:00 PM,07:17:00 PM,"California Ave Caltrain",7
,"189_20110701",07:21:00 PM,07:21:00 PM,"Palo Alto Caltrain",8
,"189_20110701",07:24:00 PM,07:24:00 PM,"Menlo Park Caltrain",9
,"189_20110701",07:29:00 PM,07:29:00 PM,"Redwood City Caltrain",10
,"189_20110701",07:33:00 PM,07:33:00 PM,"San Carlos Caltrain",11
,"189_20110701",07:36:00 PM,07:36:00 PM,"Belmont Caltrain",12
,"189_20110701",07:39:00 PM,07:39:00 PM,"Hillsdale Caltrain",13
,"189_20110701",07:42:00 PM,07:42:00 PM,"Hayward Park Caltrain",14
,"189_20110701",07:45:00 PM,07:45:00 PM,"San Mateo Caltrain",15
,"189_20110701",07:48:00 PM,07:48:00 PM,"Burlingame Caltrain",16
,"189_20110701",07:53:00 PM,07:53:00 PM,"Millbrae Caltrain",17
,"189_20110701",07:57:00 PM,07:57:00 PM,"San Bruno Caltrain",18
,"189_20110701",08:01:00 PM,08:01:00 PM,"So. San Francisco Caltrain",19
,"189_20110701",08:07:00 PM,08:07:00 PM,"Bayshore Caltrain",20
,"189_20110701",08:12:00 PM,08:12:00 PM,"22nd Street Caltrain",21
,"189_20110701",08:21:00 PM,08:21:00 PM,"San Francisco Caltrain",22
,"190_20110701",07:30:00 PM,07:30:00 PM,"San Francisco Caltrain",1
,"190_20110701",07:35:00 PM,07:35:00 PM,"22nd Street Caltrain",2
,"190_20110701",07:40:00 PM,07:40:00 PM,"Bayshore Caltrain",3
,"190_20110701",07:46:00 PM,07:46:00 PM,"So. San Francisco Caltrain",4
,"190_20110701",07:50:00 PM,07:50:00 PM,"San Bruno Caltrain",5
,"190_20110701",07:54:00 PM,07:54:00 PM,"Millbrae Caltrain",6
,"190_20110701",07:58:00 PM,07:58:00 PM,"Burlingame Caltrain",7
,"190_20110701",08:01:00 PM,08:01:00 PM,"San Mateo Caltrain",8
,"190_20110701",08:04:00 PM,08:04:00 PM,"Hayward Park Caltrain",9
,"190_20110701",08:07:00 PM,08:07:00 PM,"Hillsdale Caltrain",10
,"190_20110701",08:10:00 PM,08:10:00 PM,"Belmont Caltrain",11
,"190_20110701",08:13:00 PM,08:13:00 PM,"San Carlos Caltrain",12
,"190_20110701",08:18:00 PM,08:18:00 PM,"Redwood City Caltrain",13
,"190_20110701",08:23:00 PM,08:23:00 PM,"Menlo Park Caltrain",14
,"190_20110701",08:26:00 PM,08:26:00 PM,"Palo Alto Caltrain",15
,"190_20110701",08:30:00 PM,08:30:00 PM,"California Ave Caltrain",16
,"190_20110701",08:34:00 PM,08:34:00 PM,"San Antonio Caltrain",17
,"190_20110701",08:38:00 PM,08:38:00 PM,"Mountain View Caltrain",18
,"190_20110701",08:43:00 PM,08:43:00 PM,"Sunnyvale Caltrain",19
,"190_20110701",08:47:00 PM,08:47:00 PM,"Lawrence Caltrain",20
,"190_20110701",08:52:00 PM,08:52:00 PM,"Santa Clara Caltrain",21
,"190_20110701",09:01:00 PM,09:01:00 PM,"San Jose Caltrain",22
,"191_20110701",07:30:00 PM,07:30:00 PM,"San Jose Caltrain",1
,"191_20110701",07:35:00 PM,07:35:00 PM,"Santa Clara Caltrain",2
,"191_20110701",07:40:00 PM,07:40:00 PM,"Lawrence Caltrain",3
,"191_20110701",07:44:00 PM,07:44:00 PM,"Sunnyvale Caltrain",4
,"191_20110701",07:49:00 PM,07:49:00 PM,"Mountain View Caltrain",5
,"191_20110701",07:53:00 PM,07:53:00 PM,"San Antonio Caltrain",6
,"191_20110701",07:57:00 PM,07:57:00 PM,"California Ave Caltrain",7
,"191_20110701",08:01:00 PM,08:01:00 PM,"Palo Alto Caltrain",8
,"191_20110701",08:04:00 PM,08:04:00 PM,"Menlo Park Caltrain",9
,"191_20110701",08:09:00 PM,08:09:00 PM,"Redwood City Caltrain",10
,"191_20110701",08:13:00 PM,08:13:00 PM,"San Carlos Caltrain",11
,"191_20110701",08:16:00 PM,08:16:00 PM,"Belmont Caltrain",12
,"191_20110701",08:19:00 PM,08:19:00 PM,"Hillsdale Caltrain",13
,"191_20110701",08:22:00 PM,08:22:00 PM,"Hayward Park Caltrain",14
,"191_20110701",08:25:00 PM,08:25:00 PM,"San Mateo Caltrain",15
,"191_20110701",08:28:00 PM,08:28:00 PM,"Burlingame Caltrain",16
,"191_20110701",08:33:00 PM,08:33:00 PM,"Millbrae Caltrain",17
,"191_20110701",08:37:00 PM,08:37:00 PM,"San Bruno Caltrain",18
,"191_20110701",08:41:00 PM,08:41:00 PM,"So. San Francisco Caltrain",19
,"191_20110701",08:47:00 PM,08:47:00 PM,"Bayshore Caltrain",20
,"191_20110701",08:52:00 PM,08:52:00 PM,"22nd Street Caltrain",21
,"191_20110701",09:01:00 PM,09:01:00 PM,"San Francisco Caltrain",22
,"192_20110701",08:40:00 PM,08:40:00 PM,"San Francisco Caltrain",1
,"192_20110701",08:45:00 PM,08:45:00 PM,"22nd Street Caltrain",2
,"192_20110701",08:50:00 PM,08:50:00 PM,"Bayshore Caltrain",3
,"192_20110701",08:56:00 PM,08:56:00 PM,"So. San Francisco Caltrain",4
,"192_20110701",09:00:00 PM,09:00:00 PM,"San Bruno Caltrain",5
,"192_20110701",09:04:00 PM,09:04:00 PM,"Millbrae Caltrain",6
,"192_20110701",09:08:00 PM,09:08:00 PM,"Burlingame Caltrain",7
,"192_20110701",09:11:00 PM,09:11:00 PM,"San Mateo Caltrain",8
,"192_20110701",09:14:00 PM,09:14:00 PM,"Hayward Park Caltrain",9
,"192_20110701",09:17:00 PM,09:17:00 PM,"Hillsdale Caltrain",10
,"192_20110701",09:20:00 PM,09:20:00 PM,"Belmont Caltrain",11
,"192_20110701",09:23:00 PM,09:23:00 PM,"San Carlos Caltrain",12
,"192_20110701",09:28:00 PM,09:28:00 PM,"Redwood City Caltrain",13
,"192_20110701",09:33:00 PM,09:33:00 PM,"Menlo Park Caltrain",14
,"192_20110701",09:36:00 PM,09:36:00 PM,"Palo Alto Caltrain",15
,"192_20110701",09:40:00 PM,09:40:00 PM,"California Ave Caltrain",16
,"192_20110701",09:44:00 PM,09:44:00 PM,"San Antonio Caltrain",17
,"192_20110701",09:48:00 PM,09:48:00 PM,"Mountain View Caltrain",18
,"192_20110701",09:53:00 PM,09:53:00 PM,"Sunnyvale Caltrain",19
,"192_20110701",09:57:00 PM,09:57:00 PM,"Lawrence Caltrain",20
,"192_20110701",10:02:00 PM,10:02:00 PM,"Santa Clara Caltrain",21
,"192_20110701",10:11:00 PM,10:11:00 PM,"San Jose Caltrain",22
,"192_20110701",10:18:00 PM,10:18:00 PM,"Tamien Caltrain",23
,"193_20110701",08:23:00 PM,08:23:00 PM,"Tamien Caltrain",1
,"193_20110701",08:30:00 PM,08:30:00 PM,"San Jose Caltrain",2
,"193_20110701",08:35:00 PM,08:35:00 PM,"Santa Clara Caltrain",3
,"193_20110701",08:40:00 PM,08:40:00 PM,"Lawrence Caltrain",4
,"193_20110701",08:44:00 PM,08:44:00 PM,"Sunnyvale Caltrain",5
,"193_20110701",08:49:00 PM,08:49:00 PM,"Mountain View Caltrain",6
,"193_20110701",08:53:00 PM,08:53:00 PM,"San Antonio Caltrain",7
,"193_20110701",08:57:00 PM,08:57:00 PM,"California Ave Caltrain",8
,"193_20110701",09:01:00 PM,09:01:00 PM,"Palo Alto Caltrain",9
,"193_20110701",09:04:00 PM,09:04:00 PM,"Menlo Park Caltrain",10
,"193_20110701",09:09:00 PM,09:09:00 PM,"Redwood City Caltrain",11
,"193_20110701",09:13:00 PM,09:13:00 PM,"San Carlos Caltrain",12
,"193_20110701",09:16:00 PM,09:16:00 PM,"Belmont Caltrain",13
,"193_20110701",09:19:00 PM,09:19:00 PM,"Hillsdale Caltrain",14
,"193_20110701",09:22:00 PM,09:22:00 PM,"Hayward Park Caltrain",15
,"193_20110701",09:25:00 PM,09:25:00 PM,"San Mateo Caltrain",16
,"193_20110701",09:28:00 PM,09:28:00 PM,"Burlingame Caltrain",17
,"193_20110701",09:33:00 PM,09:33:00 PM,"Millbrae Caltrain",18
,"193_20110701",09:37:00 PM,09:37:00 PM,"San Bruno Caltrain",19
,"193_20110701",09:41:00 PM,09:41:00 PM,"So. San Francisco Caltrain",20
,"193_20110701",09:47:00 PM,09:47:00 PM,"Bayshore Caltrain",21
,"193_20110701",09:52:00 PM,09:52:00 PM,"22nd Street Caltrain",22
,"193_20110701",10:01:00 PM,10:01:00 PM,"San Francisco Caltrain",23
,"194_20110701",09:40:00 PM,09:40:00 PM,"San Francisco Caltrain",1
,"194_20110701",09:45:00 PM,09:45:00 PM,"22nd Street Caltrain",2
,"194_20110701",09:50:00 PM,09:50:00 PM,"Bayshore Caltrain",3
,"194_20110701",09:56:00 PM,09:56:00 PM,"So. San Francisco Caltrain",4
,"194_20110701",10:00:00 PM,10:00:00 PM,"San Bruno Caltrain",5
,"194_20110701",10:04:00 PM,10:04:00 PM,"Millbrae Caltrain",6
,"194_20110701",10:08:00 PM,10:08:00 PM,"Burlingame Caltrain",7
,"194_20110701",10:11:00 PM,10:11:00 PM,"San Mateo Caltrain",8
,"194_20110701",10:14:00 PM,10:14:00 PM,"Hayward Park Caltrain",9
,"194_20110701",10:17:00 PM,10:17:00 PM,"Hillsdale Caltrain",10
,"194_20110701",10:20:00 PM,10:20:00 PM,"Belmont Caltrain",11
,"194_20110701",10:23:00 PM,10:23:00 PM,"San Carlos Caltrain",12
,"194_20110701",10:28:00 PM,10:28:00 PM,"Redwood City Caltrain",13
,"194_20110701",10:33:00 PM,10:33:00 PM,"Menlo Park Caltrain",14
,"194_20110701",10:36:00 PM,10:36:00 PM,"Palo Alto Caltrain",15
,"194_20110701",10:40:00 PM,10:40:00 PM,"California Ave Caltrain",16
,"194_20110701",10:44:00 PM,10:44:00 PM,"San Antonio Caltrain",17
,"194_20110701",10:48:00 PM,10:48:00 PM,"Mountain View Caltrain",18
,"194_20110701",10:53:00 PM,10:53:00 PM,"Sunnyvale Caltrain",19
,"194_20110701",10:57:00 PM,10:57:00 PM,"Lawrence Caltrain",20
,"194_20110701",11:02:00 PM,11:02:00 PM,"Santa Clara Caltrain",21
,"194_20110701",11:11:00 PM,11:11:00 PM,"San Jose Caltrain",22
,"194_20110701",11:18:00 PM,11:18:00 PM,"Tamien Caltrain",23
,"195_20110701",09:23:00 PM,09:23:00 PM,"Tamien Caltrain",1
,"195_20110701",09:30:00 PM,09:30:00 PM,"San Jose Caltrain",2
,"195_20110701",09:35:00 PM,09:35:00 PM,"Santa Clara Caltrain",3
,"195_20110701",09:40:00 PM,09:40:00 PM,"Lawrence Caltrain",4
,"195_20110701",09:44:00 PM,09:44:00 PM,"Sunnyvale Caltrain",5
,"195_20110701",09:49:00 PM,09:49:00 PM,"Mountain View Caltrain",6
,"195_20110701",09:53:00 PM,09:53:00 PM,"San Antonio Caltrain",7
,"195_20110701",09:57:00 PM,09:57:00 PM,"California Ave Caltrain",8
,"195_20110701",10:01:00 PM,10:01:00 PM,"Palo Alto Caltrain",9
,"195_20110701",10:04:00 PM,10:04:00 PM,"Menlo Park Caltrain",10
,"195_20110701",10:09:00 PM,10:09:00 PM,"Redwood City Caltrain",11
,"195_20110701",10:13:00 PM,10:13:00 PM,"San Carlos Caltrain",12
,"195_20110701",10:16:00 PM,10:16:00 PM,"Belmont Caltrain",13
,"195_20110701",10:19:00 PM,10:19:00 PM,"Hillsdale Caltrain",14
,"195_20110701",10:22:00 PM,10:22:00 PM,"Hayward Park Caltrain",15
,"195_20110701",10:25:00 PM,10:25:00 PM,"San Mateo Caltrain",16
,"195_20110701",10:28:00 PM,10:28:00 PM,"Burlingame Caltrain",17
,"195_20110701",10:33:00 PM,10:33:00 PM,"Millbrae Caltrain",18
,"195_20110701",10:37:00 PM,10:37:00 PM,"San Bruno Caltrain",19
,"195_20110701",10:41:00 PM,10:41:00 PM,"So. San Francisco Caltrain",20
,"195_20110701",10:47:00 PM,10:47:00 PM,"Bayshore Caltrain",21
,"195_20110701",10:52:00 PM,10:52:00 PM,"22nd Street Caltrain",22
,"195_20110701",11:01:00 PM,11:01:00 PM,"San Francisco Caltrain",23
,"196_20110701",10:40:00 PM,10:40:00 PM,"San Francisco Caltrain",1
,"196_20110701",10:45:00 PM,10:45:00 PM,"22nd Street Caltrain",2
,"196_20110701",10:50:00 PM,10:50:00 PM,"Bayshore Caltrain",3
,"196_20110701",10:56:00 PM,10:56:00 PM,"So. San Francisco Caltrain",4
,"196_20110701",11:00:00 PM,11:00:00 PM,"San Bruno Caltrain",5
,"196_20110701",11:04:00 PM,11:04:00 PM,"Millbrae Caltrain",6
,"196_20110701",11:08:00 PM,11:08:00 PM,"Burlingame Caltrain",7
,"196_20110701",11:11:00 PM,11:11:00 PM,"San Mateo Caltrain",8
,"196_20110701",11:14:00 PM,11:14:00 PM,"Hayward Park Caltrain",9
,"196_20110701",11:17:00 PM,11:17:00 PM,"Hillsdale Caltrain",10
,"196_20110701",11:20:00 PM,11:20:00 PM,"Belmont Caltrain",11
,"196_20110701",11:23:00 PM,11:23:00 PM,"San Carlos Caltrain",12
,"196_20110701",11:28:00 PM,11:28:00 PM,"Redwood City Caltrain",13
,"196_20110701",11:33:00 PM,11:33:00 PM,"Menlo Park Caltrain",14
,"196_20110701",11:36:00 PM,11:36:00 PM,"Palo Alto Caltrain",15
,"196_20110701",11:40:00 PM,11:40:00 PM,"California Ave Caltrain",16
,"196_20110701",11:44:00 PM,11:44:00 PM,"San Antonio Caltrain",17
,"196_20110701",11:48:00 PM,11:48:00 PM,"Mountain View Caltrain",18
,"196_20110701",11:53:00 PM,11:53:00 PM,"Sunnyvale Caltrain",19
,"196_20110701",11:57:00 PM,11:57:00 PM,"Lawrence Caltrain",20
,"196_20110701",24:02:00,24:02:00,"Santa Clara Caltrain",21
,"196_20110701",24:11:00,24:11:00,"San Jose Caltrain",22
,"197_20110701",10:30:00 PM,10:30:00 PM,"San Jose Caltrain",1
,"197_20110701",10:35:00 PM,10:35:00 PM,"Santa Clara Caltrain",2
,"197_20110701",10:40:00 PM,10:40:00 PM,"Lawrence Caltrain",3
,"197_20110701",10:44:00 PM,10:44:00 PM,"Sunnyvale Caltrain",4
,"197_20110701",10:49:00 PM,10:49:00 PM,"Mountain View Caltrain",5
,"197_20110701",10:53:00 PM,10:53:00 PM,"San Antonio Caltrain",6
,"197_20110701",10:57:00 PM,10:57:00 PM,"California Ave Caltrain",7
,"197_20110701",11:01:00 PM,11:01:00 PM,"Palo Alto Caltrain",8
,"197_20110701",11:04:00 PM,11:04:00 PM,"Menlo Park Caltrain",9
,"197_20110701",11:09:00 PM,11:09:00 PM,"Redwood City Caltrain",10
,"197_20110701",11:13:00 PM,11:13:00 PM,"San Carlos Caltrain",11
,"197_20110701",11:16:00 PM,11:16:00 PM,"Belmont Caltrain",12
,"197_20110701",11:19:00 PM,11:19:00 PM,"Hillsdale Caltrain",13
,"197_20110701",11:22:00 PM,11:22:00 PM,"Hayward Park Caltrain",14
,"197_20110701",11:25:00 PM,11:25:00 PM,"San Mateo Caltrain",15
,"197_20110701",11:28:00 PM,11:28:00 PM,"Burlingame Caltrain",16
,"197_20110701",11:33:00 PM,11:33:00 PM,"Millbrae Caltrain",17
,"197_20110701",11:37:00 PM,11:37:00 PM,"San Bruno Caltrain",18
,"197_20110701",11:41:00 PM,11:41:00 PM,"So. San Francisco Caltrain",19
,"197_20110701",11:47:00 PM,11:47:00 PM,"Bayshore Caltrain",20
,"197_20110701",11:52:00 PM,11:52:00 PM,"22nd Street Caltrain",21
,"197_20110701",24:01:00,24:01:00,"San Francisco Caltrain",22
,"198_20110701",24:01:00,24:01:00,"San Francisco Caltrain",1
,"198_20110701",24:06:00,24:06:00,"22nd Street Caltrain",2
,"198_20110701",24:11:00,24:11:00,"Bayshore Caltrain",3
,"198_20110701",24:17:00,24:17:00,"So. San Francisco Caltrain",4
,"198_20110701",24:21:00,24:21:00,"San Bruno Caltrain",5
,"198_20110701",24:25:00,24:25:00,"Millbrae Caltrain",6
,"198_20110701",24:29:00,24:29:00,"Burlingame Caltrain",7
,"198_20110701",24:32:00,24:32:00,"San Mateo Caltrain",8
,"198_20110701",24:35:00,24:35:00,"Hayward Park Caltrain",9
,"198_20110701",24:38:00,24:38:00,"Hillsdale Caltrain",10
,"198_20110701",24:41:00,24:41:00,"Belmont Caltrain",11
,"198_20110701",24:44:00,24:44:00,"San Carlos Caltrain",12
,"198_20110701",24:49:00,24:49:00,"Redwood City Caltrain",13
,"198_20110701",24:54:00,24:54:00,"Menlo Park Caltrain",14
,"198_20110701",24:57:00,24:57:00,"Palo Alto Caltrain",15
,"198_20110701",25:01:00,25:01:00,"California Ave Caltrain",16
,"198_20110701",25:05:00,25:05:00,"San Antonio Caltrain",17
,"198_20110701",25:09:00,25:09:00,"Mountain View Caltrain",18
,"198_20110701",25:14:00,25:14:00,"Sunnyvale Caltrain",19
,"198_20110701",25:18:00,25:18:00,"Lawrence Caltrain",20
,"198_20110701",25:23:00,25:23:00,"Santa Clara Caltrain",21
,"198_20110701",25:32:00,25:32:00,"San Jose Caltrain",22
,"206_20110701",06:11:00 AM,06:11:00 AM,"San Francisco Caltrain",1
,"206_20110701",06:16:00 AM,06:16:00 AM,"22nd Street Caltrain",2
,"206_20110701",06:29:00 AM,06:29:00 AM,"Millbrae Caltrain",3
,"206_20110701",06:33:00 AM,06:33:00 AM,"Burlingame Caltrain",4
,"206_20110701",06:36:00 AM,06:36:00 AM,"San Mateo Caltrain",5
,"206_20110701",06:40:00 AM,06:40:00 AM,"Hillsdale Caltrain",6
,"206_20110701",06:44:00 AM,06:44:00 AM,"San Carlos Caltrain",7
,"206_20110701",06:49:00 AM,06:49:00 AM,"Redwood City Caltrain",8
,"206_20110701",06:54:00 AM,06:54:00 AM,"Menlo Park Caltrain",9
,"206_20110701",06:57:00 AM,06:57:00 AM,"Palo Alto Caltrain",10
,"206_20110701",07:01:00 AM,07:01:00 AM,"California Ave Caltrain",11
,"206_20110701",07:07:00 AM,07:07:00 AM,"Mountain View Caltrain",12
,"206_20110701",07:12:00 AM,07:12:00 AM,"Lawrence Caltrain",13
,"206_20110701",07:24:00 AM,07:24:00 AM,"San Jose Caltrain",14
,"207_20110701",05:50:00 AM,05:50:00 AM,"Tamien Caltrain",1
,"207_20110701",05:57:00 AM,05:57:00 AM,"San Jose Caltrain",2
,"207_20110701",06:02:00 AM,06:02:00 AM,"Santa Clara Caltrain",3
,"207_20110701",06:12:00 AM,06:12:00 AM,"Lawrence Caltrain",4
,"207_20110701",06:18:00 AM,06:18:00 AM,"Sunnyvale Caltrain",5
,"207_20110701",06:23:00 AM,06:23:00 AM,"Mountain View Caltrain",6
,"207_20110701",06:27:00 AM,06:27:00 AM,"San Antonio Caltrain",7
,"207_20110701",06:31:00 AM,06:31:00 AM,"California Ave Caltrain",8
,"207_20110701",06:36:00 AM,06:36:00 AM,"Palo Alto Caltrain",9
,"207_20110701",06:39:00 AM,06:39:00 AM,"Menlo Park Caltrain",10
,"207_20110701",06:45:00 AM,06:45:00 AM,"Redwood City Caltrain",11
,"207_20110701",06:51:00 AM,06:51:00 AM,"Hillsdale Caltrain",12
,"207_20110701",06:59:00 AM,06:59:00 AM,"Millbrae Caltrain",13
,"207_20110701",07:05:00 AM,07:05:00 AM,"So. San Francisco Caltrain",14
,"207_20110701",07:19:00 AM,07:19:00 AM,"San Francisco Caltrain",15
,"208_20110701",06:24:00 AM,06:24:00 AM,"San Francisco Caltrain",1
,"208_20110701",06:29:00 AM,06:29:00 AM,"22nd Street Caltrain",2
,"208_20110701",06:34:00 AM,06:34:00 AM,"Bayshore Caltrain",3
,"208_20110701",06:40:00 AM,06:40:00 AM,"So. San Francisco Caltrain",4
,"208_20110701",06:44:00 AM,06:44:00 AM,"San Bruno Caltrain",5
,"208_20110701",06:48:00 AM,06:48:00 AM,"Millbrae Caltrain",6
,"208_20110701",06:52:00 AM,06:52:00 AM,"Burlingame Caltrain",7
,"208_20110701",06:55:00 AM,06:55:00 AM,"San Mateo Caltrain",8
,"208_20110701",06:58:00 AM,06:58:00 AM,"Hayward Park Caltrain",9
,"208_20110701",07:01:00 AM,07:01:00 AM,"Hillsdale Caltrain",10
,"208_20110701",07:04:00 AM,07:04:00 AM,"Belmont Caltrain",11
,"208_20110701",07:07:00 AM,07:07:00 AM,"San Carlos Caltrain",12
,"208_20110701",07:12:00 AM,07:12:00 AM,"Redwood City Caltrain",13
,"208_20110701",07:18:00 AM,07:18:00 AM,"Palo Alto Caltrain",14
,"208_20110701",07:34:00 AM,07:34:00 AM,"Santa Clara Caltrain",15
,"208_20110701",07:43:00 AM,07:43:00 AM,"San Jose Caltrain",16
,"208_20110701",07:50:00 AM,07:50:00 AM,"Tamien Caltrain",17
,"210_20110701",06:44:00 AM,06:44:00 AM,"San Francisco Caltrain",1
,"210_20110701",06:49:00 AM,06:49:00 AM,"22nd Street Caltrain",2
,"210_20110701",07:01:00 AM,07:01:00 AM,"Millbrae Caltrain",3
,"210_20110701",07:07:00 AM,07:07:00 AM,"San Mateo Caltrain",4
,"210_20110701",07:13:00 AM,07:13:00 AM,"San Carlos Caltrain",5
,"210_20110701",07:18:00 AM,07:18:00 AM,"Redwood City Caltrain",6
,"210_20110701",07:23:00 AM,07:23:00 AM,"Menlo Park Caltrain",7
,"210_20110701",07:26:00 AM,07:26:00 AM,"Palo Alto Caltrain",8
,"210_20110701",07:30:00 AM,07:30:00 AM,"California Ave Caltrain",9
,"210_20110701",07:34:00 AM,07:34:00 AM,"San Antonio Caltrain",10
,"210_20110701",07:38:00 AM,07:38:00 AM,"Mountain View Caltrain",11
,"210_20110701",07:43:00 AM,07:43:00 AM,"Sunnyvale Caltrain",12
,"210_20110701",07:49:00 AM,07:49:00 AM,"Lawrence Caltrain",13
,"210_20110701",07:56:00 AM,07:56:00 AM,"Santa Clara Caltrain",14
,"210_20110701",07:59:00 AM,07:59:00 AM,"College Park Caltrain",15
,"210_20110701",08:06:00 AM,08:06:00 AM,"San Jose Caltrain",16
,"210_20110701",08:13:00 AM,08:13:00 AM,"Tamien Caltrain",17
,"211_20110701",06:22:00 AM,06:22:00 AM,"San Jose Caltrain",1
,"211_20110701",06:27:00 AM,06:27:00 AM,"Santa Clara Caltrain",2
,"211_20110701",06:37:00 AM,06:37:00 AM,"Mountain View Caltrain",3
,"211_20110701",06:45:00 AM,06:45:00 AM,"Menlo Park Caltrain",4
,"211_20110701",06:51:00 AM,06:51:00 AM,"Redwood City Caltrain",5
